"Site","x","y","crs"
"Site_1462",437587.000418845,4630521.99984188,32616
"Site_1463",438587.000418845,4630521.99984188,32616
"Site_1464",439587.000418845,4630521.99984188,32616
"Site_1465",440587.000418845,4630521.99984188,32616
"Site_1466",441587.000418845,4630521.99984188,32616
"Site_1467",442587.000418845,4630521.99984188,32616
"Site_1468",443587.000418845,4630521.99984188,32616
"Site_1469",444587.000418845,4630521.99984188,32616
"Site_1470",445587.000418845,4630521.99984188,32616
"Site_1471",446587.000418845,4630521.99984188,32616
"Site_1472",447587.000418845,4630521.99984188,32616
"Site_1473",448587.000418845,4630521.99984188,32616
"Site_1474",449587.000418845,4630521.99984188,32616
"Site_1475",424587.000418845,4631521.99984188,32616
"Site_1476",425587.000418845,4631521.99984188,32616
"Site_1477",426587.000418845,4631521.99984188,32616
"Site_1478",427587.000418845,4631521.99984188,32616
"Site_1479",428587.000418845,4631521.99984188,32616
"Site_1480",429587.000418845,4631521.99984188,32616
"Site_1481",430587.000418845,4631521.99984188,32616
"Site_1482",431587.000418845,4631521.99984188,32616
"Site_1483",432587.000418845,4631521.99984188,32616
"Site_1484",433587.000418845,4631521.99984188,32616
"Site_1485",434587.000418845,4631521.99984188,32616
"Site_1486",435587.000418845,4631521.99984188,32616
"Site_1487",436587.000418845,4631521.99984188,32616
"Site_1488",437587.000418845,4631521.99984188,32616
"Site_1489",438587.000418845,4631521.99984188,32616
"Site_1490",439587.000418845,4631521.99984188,32616
"Site_1491",440587.000418845,4631521.99984188,32616
"Site_1492",441587.000418845,4631521.99984188,32616
"Site_1493",442587.000418845,4631521.99984188,32616
"Site_1494",443587.000418845,4631521.99984188,32616
"Site_1495",444587.000418845,4631521.99984188,32616
"Site_1496",445587.000418845,4631521.99984188,32616
"Site_1497",446587.000418845,4631521.99984188,32616
"Site_1498",447587.000418845,4631521.99984188,32616
"Site_1499",448587.000418845,4631521.99984188,32616
"Site_1500",449587.000418845,4631521.99984188,32616
"Site_1501",424587.000418845,4632521.99984188,32616
"Site_1502",425587.000418845,4632521.99984188,32616
"Site_1503",426587.000418845,4632521.99984188,32616
"Site_1504",427587.000418845,4632521.99984188,32616
"Site_1505",428587.000418845,4632521.99984188,32616
"Site_1506",429587.000418845,4632521.99984188,32616
"Site_1507",430587.000418845,4632521.99984188,32616
"Site_1508",431587.000418845,4632521.99984188,32616
"Site_1509",432587.000418845,4632521.99984188,32616
"Site_1510",433587.000418845,4632521.99984188,32616
"Site_1511",434587.000418845,4632521.99984188,32616
"Site_1512",435587.000418845,4632521.99984188,32616
"Site_1513",436587.000418845,4632521.99984188,32616
"Site_1514",437587.000418845,4632521.99984188,32616
"Site_1515",438587.000418845,4632521.99984188,32616
"Site_1516",439587.000418845,4632521.99984188,32616
"Site_1517",440587.000418845,4632521.99984188,32616
"Site_1518",441587.000418845,4632521.99984188,32616
"Site_1519",442587.000418845,4632521.99984188,32616
"Site_1520",443587.000418845,4632521.99984188,32616
"Site_1521",444587.000418845,4632521.99984188,32616
"Site_1522",445587.000418845,4632521.99984188,32616
"Site_1523",446587.000418845,4632521.99984188,32616
"Site_1524",447587.000418845,4632521.99984188,32616
"Site_1525",448587.000418845,4632521.99984188,32616
"Site_1526",424587.000418845,4633521.99984188,32616
"Site_1527",425587.000418845,4633521.99984188,32616
"Site_1528",426587.000418845,4633521.99984188,32616
"Site_1529",427587.000418845,4633521.99984188,32616
"Site_1530",428587.000418845,4633521.99984188,32616
"Site_1531",429587.000418845,4633521.99984188,32616
"Site_1532",430587.000418845,4633521.99984188,32616
"Site_1533",431587.000418845,4633521.99984188,32616
"Site_1534",432587.000418845,4633521.99984188,32616
"Site_1535",433587.000418845,4633521.99984188,32616
"Site_1536",434587.000418845,4633521.99984188,32616
"Site_1537",435587.000418845,4633521.99984188,32616
"Site_1538",436587.000418845,4633521.99984188,32616
"Site_1539",437587.000418845,4633521.99984188,32616
"Site_1540",438587.000418845,4633521.99984188,32616
"Site_1541",439587.000418845,4633521.99984188,32616
"Site_1542",440587.000418845,4633521.99984188,32616
"Site_1543",441587.000418845,4633521.99984188,32616
"Site_1544",442587.000418845,4633521.99984188,32616
"Site_1545",443587.000418845,4633521.99984188,32616
"Site_1546",444587.000418845,4633521.99984188,32616
"Site_1547",445587.000418845,4633521.99984188,32616
"Site_1548",446587.000418845,4633521.99984188,32616
"Site_1549",447587.000418845,4633521.99984188,32616
"Site_1550",448587.000418845,4633521.99984188,32616
"Site_1551",424587.000418845,4634521.99984188,32616
"Site_1552",425587.000418845,4634521.99984188,32616
"Site_1553",426587.000418845,4634521.99984188,32616
"Site_1554",427587.000418845,4634521.99984188,32616
"Site_1555",428587.000418845,4634521.99984188,32616
"Site_1556",429587.000418845,4634521.99984188,32616
"Site_1557",430587.000418845,4634521.99984188,32616
"Site_1558",431587.000418845,4634521.99984188,32616
"Site_1559",432587.000418845,4634521.99984188,32616
"Site_1560",433587.000418845,4634521.99984188,32616
"Site_1561",434587.000418845,4634521.99984188,32616
"Site_1562",435587.000418845,4634521.99984188,32616
"Site_1563",436587.000418845,4634521.99984188,32616
"Site_1564",437587.000418845,4634521.99984188,32616
"Site_1565",438587.000418845,4634521.99984188,32616
"Site_1566",439587.000418845,4634521.99984188,32616
"Site_1567",440587.000418845,4634521.99984188,32616
"Site_1568",441587.000418845,4634521.99984188,32616
"Site_1569",442587.000418845,4634521.99984188,32616
"Site_1570",443587.000418845,4634521.99984188,32616
"Site_1571",444587.000418845,4634521.99984188,32616
"Site_1572",445587.000418845,4634521.99984188,32616
"Site_1573",446587.000418845,4634521.99984188,32616
"Site_1574",447587.000418845,4634521.99984188,32616
"Site_1575",448587.000418845,4634521.99984188,32616
"Site_1576",449587.000418845,4634521.99984188,32616
"Site_1577",424587.000418845,4635521.99984188,32616
"Site_1578",425587.000418845,4635521.99984188,32616
"Site_1579",426587.000418845,4635521.99984188,32616
"Site_1580",427587.000418845,4635521.99984188,32616
"Site_1581",428587.000418845,4635521.99984188,32616
"Site_1582",429587.000418845,4635521.99984188,32616
"Site_1583",430587.000418845,4635521.99984188,32616
"Site_1584",431587.000418845,4635521.99984188,32616
"Site_1585",432587.000418845,4635521.99984188,32616
"Site_1586",433587.000418845,4635521.99984188,32616
"Site_1587",434587.000418845,4635521.99984188,32616
"Site_1588",435587.000418845,4635521.99984188,32616
"Site_1589",436587.000418845,4635521.99984188,32616
"Site_1590",437587.000418845,4635521.99984188,32616
"Site_1591",438587.000418845,4635521.99984188,32616
"Site_1592",439587.000418845,4635521.99984188,32616
"Site_1593",440587.000418845,4635521.99984188,32616
"Site_1594",441587.000418845,4635521.99984188,32616
"Site_1595",442587.000418845,4635521.99984188,32616
"Site_1596",443587.000418845,4635521.99984188,32616
"Site_1597",444587.000418845,4635521.99984188,32616
"Site_1598",445587.000418845,4635521.99984188,32616
"Site_1599",446587.000418845,4635521.99984188,32616
"Site_1600",447587.000418845,4635521.99984188,32616
"Site_1601",448587.000418845,4635521.99984188,32616
"Site_1602",424587.000418845,4636521.99984188,32616
"Site_1603",425587.000418845,4636521.99984188,32616
"Site_1604",426587.000418845,4636521.99984188,32616
"Site_1605",427587.000418845,4636521.99984188,32616
"Site_1606",428587.000418845,4636521.99984188,32616
"Site_1607",429587.000418845,4636521.99984188,32616
"Site_1608",430587.000418845,4636521.99984188,32616
"Site_1609",431587.000418845,4636521.99984188,32616
"Site_1610",432587.000418845,4636521.99984188,32616
"Site_1611",433587.000418845,4636521.99984188,32616
"Site_1612",434587.000418845,4636521.99984188,32616
"Site_1613",435587.000418845,4636521.99984188,32616
"Site_1614",436587.000418845,4636521.99984188,32616
"Site_1615",437587.000418845,4636521.99984188,32616
"Site_1616",438587.000418845,4636521.99984188,32616
"Site_1617",439587.000418845,4636521.99984188,32616
"Site_1618",440587.000418845,4636521.99984188,32616
"Site_1619",441587.000418845,4636521.99984188,32616
"Site_1620",442587.000418845,4636521.99984188,32616
"Site_1621",443587.000418845,4636521.99984188,32616
"Site_1622",444587.000418845,4636521.99984188,32616
"Site_1623",445587.000418845,4636521.99984188,32616
"Site_1624",446587.000418845,4636521.99984188,32616
"Site_1625",447587.000418845,4636521.99984188,32616
"Site_1626",448587.000418845,4636521.99984188,32616
"Site_1627",424587.000418845,4637521.99984188,32616
"Site_1628",425587.000418845,4637521.99984188,32616
"Site_1629",426587.000418845,4637521.99984188,32616
"Site_1630",427587.000418845,4637521.99984188,32616
"Site_1631",428587.000418845,4637521.99984188,32616
"Site_1632",429587.000418845,4637521.99984188,32616
"Site_1633",430587.000418845,4637521.99984188,32616
"Site_1634",431587.000418845,4637521.99984188,32616
"Site_1635",432587.000418845,4637521.99984188,32616
"Site_1636",433587.000418845,4637521.99984188,32616
"Site_1637",434587.000418845,4637521.99984188,32616
"Site_1638",435587.000418845,4637521.99984188,32616
"Site_1639",436587.000418845,4637521.99984188,32616
"Site_1640",437587.000418845,4637521.99984188,32616
"Site_1641",438587.000418845,4637521.99984188,32616
"Site_1642",439587.000418845,4637521.99984188,32616
"Site_1643",440587.000418845,4637521.99984188,32616
"Site_1644",441587.000418845,4637521.99984188,32616
"Site_1645",442587.000418845,4637521.99984188,32616
"Site_1646",443587.000418845,4637521.99984188,32616
"Site_1647",444587.000418845,4637521.99984188,32616
"Site_1648",445587.000418845,4637521.99984188,32616
"Site_1649",446587.000418845,4637521.99984188,32616
"Site_1650",447587.000418845,4637521.99984188,32616
"Site_1651",448587.000418845,4637521.99984188,32616
"Site_1652",424587.000418845,4638521.99984188,32616
"Site_1653",425587.000418845,4638521.99984188,32616
"Site_1654",426587.000418845,4638521.99984188,32616
"Site_1655",427587.000418845,4638521.99984188,32616
"Site_1656",428587.000418845,4638521.99984188,32616
"Site_1657",429587.000418845,4638521.99984188,32616
"Site_1658",430587.000418845,4638521.99984188,32616
"Site_1659",431587.000418845,4638521.99984188,32616
"Site_1660",432587.000418845,4638521.99984188,32616
"Site_1661",433587.000418845,4638521.99984188,32616
"Site_1662",434587.000418845,4638521.99984188,32616
"Site_1663",435587.000418845,4638521.99984188,32616
"Site_1664",436587.000418845,4638521.99984188,32616
"Site_1665",437587.000418845,4638521.99984188,32616
"Site_1666",438587.000418845,4638521.99984188,32616
"Site_1667",439587.000418845,4638521.99984188,32616
"Site_1668",440587.000418845,4638521.99984188,32616
"Site_1669",441587.000418845,4638521.99984188,32616
"Site_1670",442587.000418845,4638521.99984188,32616
"Site_1671",443587.000418845,4638521.99984188,32616
"Site_1672",444587.000418845,4638521.99984188,32616
"Site_1673",445587.000418845,4638521.99984188,32616
"Site_1674",446587.000418845,4638521.99984188,32616
"Site_1675",447587.000418845,4638521.99984188,32616
"Site_1676",448587.000418845,4638521.99984188,32616
"Site_1677",424587.000418845,4639521.99984188,32616
"Site_1678",425587.000418845,4639521.99984188,32616
"Site_1679",426587.000418845,4639521.99984188,32616
"Site_1680",427587.000418845,4639521.99984188,32616
"Site_1681",428587.000418845,4639521.99984188,32616
"Site_1682",429587.000418845,4639521.99984188,32616
"Site_1683",430587.000418845,4639521.99984188,32616
"Site_1684",431587.000418845,4639521.99984188,32616
"Site_1685",432587.000418845,4639521.99984188,32616
"Site_1686",433587.000418845,4639521.99984188,32616
"Site_1687",434587.000418845,4639521.99984188,32616
"Site_1688",435587.000418845,4639521.99984188,32616
"Site_1689",436587.000418845,4639521.99984188,32616
"Site_1690",437587.000418845,4639521.99984188,32616
"Site_1691",438587.000418845,4639521.99984188,32616
"Site_1692",439587.000418845,4639521.99984188,32616
"Site_1693",440587.000418845,4639521.99984188,32616
"Site_1694",441587.000418845,4639521.99984188,32616
"Site_1695",442587.000418845,4639521.99984188,32616
"Site_1696",443587.000418845,4639521.99984188,32616
"Site_1697",444587.000418845,4639521.99984188,32616
"Site_1698",445587.000418845,4639521.99984188,32616
"Site_1699",446587.000418845,4639521.99984188,32616
"Site_1700",447587.000418845,4639521.99984188,32616
"Site_1701",424587.000418845,4640521.99984188,32616
"Site_1702",425587.000418845,4640521.99984188,32616
"Site_1703",426587.000418845,4640521.99984188,32616
"Site_1704",427587.000418845,4640521.99984188,32616
"Site_1705",428587.000418845,4640521.99984188,32616
"Site_1706",429587.000418845,4640521.99984188,32616
"Site_1707",430587.000418845,4640521.99984188,32616
"Site_1708",431587.000418845,4640521.99984188,32616
"Site_1709",432587.000418845,4640521.99984188,32616
"Site_1710",433587.000418845,4640521.99984188,32616
"Site_1711",434587.000418845,4640521.99984188,32616
"Site_1712",435587.000418845,4640521.99984188,32616
"Site_1713",436587.000418845,4640521.99984188,32616
"Site_1714",437587.000418845,4640521.99984188,32616
"Site_1715",438587.000418845,4640521.99984188,32616
"Site_1716",439587.000418845,4640521.99984188,32616
"Site_1717",440587.000418845,4640521.99984188,32616
"Site_1718",441587.000418845,4640521.99984188,32616
"Site_1719",442587.000418845,4640521.99984188,32616
"Site_1720",443587.000418845,4640521.99984188,32616
"Site_1721",444587.000418845,4640521.99984188,32616
"Site_1722",445587.000418845,4640521.99984188,32616
"Site_1723",446587.000418845,4640521.99984188,32616
"Site_1724",447587.000418845,4640521.99984188,32616
"Site_1725",424587.000418845,4641521.99984188,32616
"Site_1726",425587.000418845,4641521.99984188,32616
"Site_1727",426587.000418845,4641521.99984188,32616
"Site_1728",427587.000418845,4641521.99984188,32616
"Site_1729",428587.000418845,4641521.99984188,32616
"Site_1730",429587.000418845,4641521.99984188,32616
"Site_1731",430587.000418845,4641521.99984188,32616
"Site_1732",431587.000418845,4641521.99984188,32616
"Site_1733",432587.000418845,4641521.99984188,32616
"Site_1734",433587.000418845,4641521.99984188,32616
"Site_1735",434587.000418845,4641521.99984188,32616
"Site_1736",435587.000418845,4641521.99984188,32616
"Site_1737",436587.000418845,4641521.99984188,32616
"Site_1738",437587.000418845,4641521.99984188,32616
"Site_1739",438587.000418845,4641521.99984188,32616
"Site_1740",439587.000418845,4641521.99984188,32616
"Site_1741",440587.000418845,4641521.99984188,32616
"Site_1742",441587.000418845,4641521.99984188,32616
"Site_1743",442587.000418845,4641521.99984188,32616
"Site_1744",443587.000418845,4641521.99984188,32616
"Site_1745",444587.000418845,4641521.99984188,32616
"Site_1746",445587.000418845,4641521.99984188,32616
"Site_1747",446587.000418845,4641521.99984188,32616
"Site_1748",447587.000418845,4641521.99984188,32616
"Site_1749",424587.000418845,4642521.99984188,32616
"Site_1750",425587.000418845,4642521.99984188,32616
"Site_1751",426587.000418845,4642521.99984188,32616
"Site_1752",427587.000418845,4642521.99984188,32616
"Site_1753",428587.000418845,4642521.99984188,32616
"Site_1754",429587.000418845,4642521.99984188,32616
"Site_1755",430587.000418845,4642521.99984188,32616
"Site_1756",431587.000418845,4642521.99984188,32616
"Site_1757",432587.000418845,4642521.99984188,32616
"Site_1758",433587.000418845,4642521.99984188,32616
"Site_1759",434587.000418845,4642521.99984188,32616
"Site_1760",435587.000418845,4642521.99984188,32616
"Site_1761",436587.000418845,4642521.99984188,32616
"Site_1762",437587.000418845,4642521.99984188,32616
"Site_1763",438587.000418845,4642521.99984188,32616
"Site_1764",439587.000418845,4642521.99984188,32616
"Site_1765",440587.000418845,4642521.99984188,32616
"Site_1766",441587.000418845,4642521.99984188,32616
"Site_1767",442587.000418845,4642521.99984188,32616
"Site_1768",443587.000418845,4642521.99984188,32616
